>>>>project: hbase-server
>>>>metrics: APMDc	APMD
>>>>nrun: 10
>>>>tcps: ('complexity_halstead', ['cb_halstead_simple', 'cb_halstead_simple_effort', 'cb_halstead_simple_difficulty', 'cb_halstead_simple_volume', 'cb_halstead_simple_vocabulary', 'cb_halstead_simple_length', 'cb_halstead_simple_div', 'cb_halstead_simple_effort_div', 'cb_halstead_simple_difficulty_div', 'cb_halstead_simple_volume_div', 'cb_halstead_simple_vocabulary_div', 'cb_halstead_simple_length_div', 'cb_halstead_simple_bt', 'cb_halstead_simple_effort_bt', 'cb_halstead_simple_difficulty_bt', 'cb_halstead_simple_volume_bt', 'cb_halstead_simple_vocabulary_bt', 'cb_halstead_simple_length_bt', 'cb_halstead_inherit', 'cb_halstead_inherit_effort', 'cb_halstead_inherit_difficulty', 'cb_halstead_inherit_volume', 'cb_halstead_inherit_vocabulary', 'cb_halstead_inherit_length', 'cb_halstead_inherit_div', 'cb_halstead_inherit_effort_div', 'cb_halstead_inherit_difficulty_div', 'cb_halstead_inherit_volume_div', 'cb_halstead_inherit_vocabulary_div', 'cb_halstead_inherit_length_div', 'cb_halstead_inherit_bt', 'cb_halstead_inherit_effort_bt', 'cb_halstead_inherit_difficulty_bt', 'cb_halstead_inherit_volume_bt', 'cb_halstead_inherit_vocabulary_bt', 'cb_halstead_inherit_length_bt'])
>>>>logdir: logs/halstead_comparison_result
>>>>conf_chg: aaionap.hbase-1-hbase-site, #params: 4, #misconfs: 1, #ctests: 1231, #failed ctests: 1109
>>>>conf_chg: boyi.hbase-1-hbase-site, #params: 12, #misconfs: 2, #ctests: 1284, #failed ctests: 1114
>>>>conf_chg: cellos.hbase-2-hbase-site, #params: 16, #misconfs: 3, #ctests: 1370, #failed ctests: 1116
>>>>conf_chg: dajobe.hbase-1-hbase-site, #params: 4, #misconfs: 1, #ctests: 1231, #failed ctests: 1109
>>>>conf_chg: gychoi.hbase-1-hbase-site, #params: 12, #misconfs: 2, #ctests: 1287, #failed ctests: 1114
>>>>conf_chg: harisekhon.hbase-1-hbase-site, #params: 3, #misconfs: 1, #ctests: 1228, #failed ctests: 1109
>>>>conf_chg: harisekhon.hbase-dev-1-hbase-site, #params: 3, #misconfs: 1, #ctests: 1228, #failed ctests: 1109
>>>>conf_chg: newnius.hbase-1-hbase-site, #params: 9, #misconfs: 3, #ctests: 1267, #failed ctests: 1180
>>>>conf_chg: slpcat.hbase-1-hbase-site, #params: 12, #misconfs: 2, #ctests: 1286, #failed ctests: 1114
>>>>conf_chg: ximz.hbase-1-hbase-site, #params: 4, #misconfs: 3, #ctests: 1267, #failed ctests: 1180
>>>>conf_chg: xjodoin.hbase-1-hbase-site, #params: 9, #misconfs: 2, #ctests: 1186, #failed ctests: 1176
>>>>conf_chg: xjodoin.hbase-phoenix-2-hbase-site, #params: 12, #misconfs: 2, #ctests: 1186, #failed ctests: 1176
[CPRIO]{"project": "hbase-server", "conf_chg":"boyi.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"9", "scores":"0.8559582156065924,0.7453271028037383"}
[CPRIO]{"project": "hbase-server", "conf_chg":"cellos.hbase-2-hbase-site", "tcp":"cb_halstead_simple", "run":"0", "scores":"0.8517206227151363,0.7310218978102191"}
[CPRIO]{"project": "hbase-server", "conf_chg":"cellos.hbase-2-hbase-site", "tcp":"cb_halstead_simple", "run":"1", "scores":"0.8516873817171745,0.7307785888077859"}
[CPRIO]{"project": "hbase-server", "conf_chg":"cellos.hbase-2-hbase-site", "tcp":"cb_halstead_simple", "run":"2", "scores":"0.8516877778363164,0.7310218978102191"}
[CPRIO]{"project": "hbase-server", "conf_chg":"cellos.hbase-2-hbase-site", "tcp":"cb_halstead_simple", "run":"3", "scores":"0.851721051844206,0.7312652068126521"}
[CPRIO]{"project": "hbase-server", "conf_chg":"cellos.hbase-2-hbase-site", "tcp":"cb_halstead_simple", "run":"4", "scores":"0.8517210188342775,0.7312652068126521"}
[CPRIO]{"project": "hbase-server", "conf_chg":"cellos.hbase-2-hbase-site", "tcp":"cb_halstead_simple", "run":"5", "scores":"0.8516877778363161,0.7310218978102191"}
[CPRIO]{"project": "hbase-server", "conf_chg":"cellos.hbase-2-hbase-site", "tcp":"cb_halstead_simple", "run":"6", "scores":"0.8516873817171745,0.7307785888077859"}
[CPRIO]{"project": "hbase-server", "conf_chg":"cellos.hbase-2-hbase-site", "tcp":"cb_halstead_simple", "run":"7", "scores":"0.8516873817171745,0.7307785888077859"}
[CPRIO]{"project": "hbase-server", "conf_chg":"cellos.hbase-2-hbase-site", "tcp":"cb_halstead_simple", "run":"8", "scores":"0.851721051844206,0.7312652068126521"}
[CPRIO]{"project": "hbase-server", "conf_chg":"cellos.hbase-2-hbase-site", "tcp":"cb_halstead_simple", "run":"9", "scores":"0.8517202596059226,0.7307785888077859"}
[CPRIO]{"project": "hbase-server", "conf_chg":"dajobe.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"0", "scores":"0.9999991592406546,0.9995938261575955"}
[CPRIO]{"project": "hbase-server", "conf_chg":"dajobe.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"1", "scores":"0.9999991592406549,0.9995938261575955"}
[CPRIO]{"project": "hbase-server", "conf_chg":"dajobe.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"2", "scores":"0.9999991592406546,0.9995938261575955"}
[CPRIO]{"project": "hbase-server", "conf_chg":"dajobe.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"3", "scores":"0.9999991592406549,0.9995938261575955"}
[CPRIO]{"project": "hbase-server", "conf_chg":"dajobe.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"4", "scores":"0.9999991592406546,0.9995938261575955"}
[CPRIO]{"project": "hbase-server", "conf_chg":"dajobe.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"5", "scores":"0.9999991592406546,0.9995938261575955"}
[CPRIO]{"project": "hbase-server", "conf_chg":"dajobe.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"6", "scores":"0.9999991592406546,0.9995938261575955"}
[CPRIO]{"project": "hbase-server", "conf_chg":"dajobe.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"7", "scores":"0.9999991592406546,0.9995938261575955"}
[CPRIO]{"project": "hbase-server", "conf_chg":"dajobe.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"8", "scores":"0.9999991592406544,0.9995938261575955"}
[CPRIO]{"project": "hbase-server", "conf_chg":"dajobe.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"9", "scores":"0.9999991592406546,0.9995938261575955"}
[CPRIO]{"project": "hbase-server", "conf_chg":"gychoi.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"0", "scores":"0.8507491859145935,0.7447552447552447"}
[CPRIO]{"project": "hbase-server", "conf_chg":"gychoi.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"1", "scores":"0.8507492400426128,0.7447552447552447"}
[CPRIO]{"project": "hbase-server", "conf_chg":"gychoi.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"2", "scores":"0.8507492400426125,0.7447552447552447"}
[CPRIO]{"project": "hbase-server", "conf_chg":"gychoi.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"3", "scores":"0.8506954909194865,0.7447552447552447"}
[CPRIO]{"project": "hbase-server", "conf_chg":"gychoi.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"4", "scores":"0.8507492400426123,0.7447552447552447"}
[CPRIO]{"project": "hbase-server", "conf_chg":"gychoi.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"5", "scores":"0.8507492400426123,0.7447552447552447"}
[CPRIO]{"project": "hbase-server", "conf_chg":"gychoi.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"6", "scores":"0.8507492400426125,0.7447552447552447"}
[CPRIO]{"project": "hbase-server", "conf_chg":"gychoi.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"7", "scores":"0.8507492400426124,0.7447552447552447"}
[CPRIO]{"project": "hbase-server", "conf_chg":"gychoi.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"8", "scores":"0.8507491859145935,0.7447552447552447"}
[CPRIO]{"project": "hbase-server", "conf_chg":"gychoi.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"9", "scores":"0.8507492400426128,0.7447552447552447"}
[CPRIO]{"project": "hbase-server", "conf_chg":"harisekhon.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"0", "scores":"0.9999995767490473,0.9995928338762214"}
[CPRIO]{"project": "hbase-server", "conf_chg":"harisekhon.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"1", "scores":"0.9999995767490473,0.9995928338762214"}
[CPRIO]{"project": "hbase-server", "conf_chg":"harisekhon.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"2", "scores":"0.9999995767490473,0.9995928338762214"}
[CPRIO]{"project": "hbase-server", "conf_chg":"harisekhon.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"3", "scores":"0.9999995767490473,0.9995928338762214"}
[CPRIO]{"project": "hbase-server", "conf_chg":"harisekhon.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"4", "scores":"0.9999995767490473,0.9995928338762214"}
[CPRIO]{"project": "hbase-server", "conf_chg":"harisekhon.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"5", "scores":"0.9999995767490473,0.9995928338762214"}
[CPRIO]{"project": "hbase-server", "conf_chg":"harisekhon.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"6", "scores":"0.9999995767490475,0.9995928338762214"}
[CPRIO]{"project": "hbase-server", "conf_chg":"harisekhon.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"7", "scores":"0.9999995767490473,0.9995928338762214"}
[CPRIO]{"project": "hbase-server", "conf_chg":"harisekhon.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"8", "scores":"0.9999995767490473,0.9995928338762214"}
[CPRIO]{"project": "hbase-server", "conf_chg":"harisekhon.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"9", "scores":"0.9999995767490473,0.9995928338762214"}
[CPRIO]{"project": "hbase-server", "conf_chg":"harisekhon.hbase-dev-1-hbase-site", "tcp":"cb_halstead_simple", "run":"0", "scores":"0.9999989407030995,0.9995928338762214"}
[CPRIO]{"project": "hbase-server", "conf_chg":"harisekhon.hbase-dev-1-hbase-site", "tcp":"cb_halstead_simple", "run":"1", "scores":"0.9999989407030998,0.9995928338762214"}
[CPRIO]{"project": "hbase-server", "conf_chg":"harisekhon.hbase-dev-1-hbase-site", "tcp":"cb_halstead_simple", "run":"2", "scores":"0.9999989407030996,0.9995928338762214"}
[CPRIO]{"project": "hbase-server", "conf_chg":"harisekhon.hbase-dev-1-hbase-site", "tcp":"cb_halstead_simple", "run":"3", "scores":"0.9999989407030996,0.9995928338762214"}
[CPRIO]{"project": "hbase-server", "conf_chg":"harisekhon.hbase-dev-1-hbase-site", "tcp":"cb_halstead_simple", "run":"4", "scores":"0.9999989407030996,0.9995928338762214"}
[CPRIO]{"project": "hbase-server", "conf_chg":"harisekhon.hbase-dev-1-hbase-site", "tcp":"cb_halstead_simple", "run":"5", "scores":"0.9999989407030996,0.9995928338762214"}
[CPRIO]{"project": "hbase-server", "conf_chg":"harisekhon.hbase-dev-1-hbase-site", "tcp":"cb_halstead_simple", "run":"6", "scores":"0.9999989407030996,0.9995928338762214"}
[CPRIO]{"project": "hbase-server", "conf_chg":"harisekhon.hbase-dev-1-hbase-site", "tcp":"cb_halstead_simple", "run":"7", "scores":"0.9999989407030996,0.9995928338762214"}
[CPRIO]{"project": "hbase-server", "conf_chg":"harisekhon.hbase-dev-1-hbase-site", "tcp":"cb_halstead_simple", "run":"8", "scores":"0.9999989407030996,0.9995928338762214"}
[CPRIO]{"project": "hbase-server", "conf_chg":"harisekhon.hbase-dev-1-hbase-site", "tcp":"cb_halstead_simple", "run":"9", "scores":"0.9999989407030996,0.9995928338762214"}
[CPRIO]{"project": "hbase-server", "conf_chg":"newnius.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"0", "scores":"0.9041327839011745,0.8041304919757958"}
[CPRIO]{"project": "hbase-server", "conf_chg":"newnius.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"1", "scores":"0.9041326809727052,0.8041304919757958"}
[CPRIO]{"project": "hbase-server", "conf_chg":"newnius.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"2", "scores":"0.9041324751157664,0.8038674033149171"}
[CPRIO]{"project": "hbase-server", "conf_chg":"newnius.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"3", "scores":"0.9041327839011744,0.8041304919757958"}
[CPRIO]{"project": "hbase-server", "conf_chg":"newnius.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"4", "scores":"0.9041327839011744,0.8041304919757958"}
[CPRIO]{"project": "hbase-server", "conf_chg":"newnius.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"5", "scores":"0.9041326809727052,0.8041304919757958"}
[CPRIO]{"project": "hbase-server", "conf_chg":"newnius.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"6", "scores":"0.9041326809727052,0.8041304919757958"}
[CPRIO]{"project": "hbase-server", "conf_chg":"newnius.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"7", "scores":"0.9040810108810934,0.8041304919757958"}
[CPRIO]{"project": "hbase-server", "conf_chg":"newnius.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"8", "scores":"0.9040810108810934,0.8041304919757958"}
[CPRIO]{"project": "hbase-server", "conf_chg":"newnius.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"9", "scores":"0.9041327839011745,0.8041304919757958"}
[CPRIO]{"project": "hbase-server", "conf_chg":"slpcat.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"0", "scores":"0.8553743303147471,0.7457231726283048"}
[CPRIO]{"project": "hbase-server", "conf_chg":"slpcat.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"1", "scores":"0.8554301442661975,0.7457231726283048"}
[CPRIO]{"project": "hbase-server", "conf_chg":"slpcat.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"2", "scores":"0.8554300894929378,0.7457231726283048"}
[CPRIO]{"project": "hbase-server", "conf_chg":"slpcat.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"3", "scores":"0.8554300894929381,0.7457231726283048"}
[CPRIO]{"project": "hbase-server", "conf_chg":"slpcat.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"4", "scores":"0.8553743303147473,0.7457231726283048"}
[CPRIO]{"project": "hbase-server", "conf_chg":"slpcat.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"5", "scores":"0.8554300894929379,0.7457231726283048"}
[CPRIO]{"project": "hbase-server", "conf_chg":"slpcat.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"6", "scores":"0.8554301442661975,0.7457231726283048"}
[CPRIO]{"project": "hbase-server", "conf_chg":"slpcat.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"7", "scores":"0.8553743303147471,0.7457231726283048"}
[CPRIO]{"project": "hbase-server", "conf_chg":"slpcat.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"8", "scores":"0.8553743303147471,0.7457231726283048"}
[CPRIO]{"project": "hbase-server", "conf_chg":"slpcat.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"9", "scores":"0.8554300894929378,0.7457231726283048"}
[CPRIO]{"project": "hbase-server", "conf_chg":"ximz.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"0", "scores":"0.9042280762342897,0.8041304919757958"}
[CPRIO]{"project": "hbase-server", "conf_chg":"ximz.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"1", "scores":"0.9042280247043079,0.8041304919757958"}
[CPRIO]{"project": "hbase-server", "conf_chg":"ximz.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"2", "scores":"0.904228024704308,0.8041304919757958"}
[CPRIO]{"project": "hbase-server", "conf_chg":"ximz.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"3", "scores":"0.9042280762342897,0.8041304919757958"}
[CPRIO]{"project": "hbase-server", "conf_chg":"ximz.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"4", "scores":"0.9042280762342898,0.8041304919757958"}
[CPRIO]{"project": "hbase-server", "conf_chg":"ximz.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"5", "scores":"0.9041751034129544,0.8041304919757958"}
[CPRIO]{"project": "hbase-server", "conf_chg":"ximz.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"6", "scores":"0.9042280762342897,0.8041304919757958"}
[CPRIO]{"project": "hbase-server", "conf_chg":"ximz.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"7", "scores":"0.904228024704308,0.8041304919757958"}
[CPRIO]{"project": "hbase-server", "conf_chg":"ximz.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"8", "scores":"0.904228024704308,0.8041304919757958"}
[CPRIO]{"project": "hbase-server", "conf_chg":"ximz.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"9", "scores":"0.9042280762342898,0.8041304919757958"}
[CPRIO]{"project": "hbase-server", "conf_chg":"xjodoin.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"0", "scores":"0.9999535222514235,0.9671163575042159"}
[CPRIO]{"project": "hbase-server", "conf_chg":"xjodoin.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"1", "scores":"0.9999535222514235,0.9671163575042159"}
[CPRIO]{"project": "hbase-server", "conf_chg":"xjodoin.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"2", "scores":"0.9999526079350579,0.9662731871838112"}
[CPRIO]{"project": "hbase-server", "conf_chg":"xjodoin.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"3", "scores":"0.9999535222514235,0.9671163575042159"}
[CPRIO]{"project": "hbase-server", "conf_chg":"xjodoin.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"4", "scores":"0.9999535222514235,0.9671163575042159"}
[CPRIO]{"project": "hbase-server", "conf_chg":"xjodoin.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"5", "scores":"0.9999535222514235,0.9671163575042159"}
[CPRIO]{"project": "hbase-server", "conf_chg":"xjodoin.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"6", "scores":"0.9999535222514235,0.9671163575042159"}
[CPRIO]{"project": "hbase-server", "conf_chg":"xjodoin.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"7", "scores":"0.9999535222514235,0.9671163575042159"}
[CPRIO]{"project": "hbase-server", "conf_chg":"xjodoin.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"8", "scores":"0.9999535222514235,0.9671163575042159"}
[CPRIO]{"project": "hbase-server", "conf_chg":"xjodoin.hbase-1-hbase-site", "tcp":"cb_halstead_simple", "run":"9", "scores":"0.9999535222514235,0.9671163575042159"}
[CPRIO]{"project": "hbase-server", "conf_chg":"xjodoin.hbase-phoenix-2-hbase-site", "tcp":"cb_halstead_simple", "run":"0", "scores":"0.9999485459152053,0.9671163575042159"}
[CPRIO]{"project": "hbase-server", "conf_chg":"xjodoin.hbase-phoenix-2-hbase-site", "tcp":"cb_halstead_simple", "run":"1", "scores":"0.9999485459152053,0.9671163575042159"}
[CPRIO]{"project": "hbase-server", "conf_chg":"xjodoin.hbase-phoenix-2-hbase-site", "tcp":"cb_halstead_simple", "run":"2", "scores":"0.9999485459152053,0.9671163575042159"}
[CPRIO]{"project": "hbase-server", "conf_chg":"xjodoin.hbase-phoenix-2-hbase-site", "tcp":"cb_halstead_simple", "run":"3", "scores":"0.9999485459152053,0.9671163575042159"}
[CPRIO]{"project": "hbase-server", "conf_chg":"xjodoin.hbase-phoenix-2-hbase-site", "tcp":"cb_halstead_simple", "run":"4", "scores":"0.9999485459152053,0.9671163575042159"}
[CPRIO]{"project": "hbase-server", "conf_chg":"xjodoin.hbase-phoenix-2-hbase-site", "tcp":"cb_halstead_simple", "run":"5", "scores":"0.9999485459152053,0.9671163575042159"}
[CPRIO]{"project": "hbase-server", "conf_chg":"xjodoin.hbase-phoenix-2-hbase-site", "tcp":"cb_halstead_simple", "run":"6", "scores":"0.9999480885455626,0.9666947723440136"}
[CPRIO]{"project": "hbase-server", "conf_chg":"xjodoin.hbase-phoenix-2-hbase-site", "tcp":"cb_halstead_simple", "run":"7", "scores":"0.9999485459152053,0.9671163575042159"}
[CPRIO]{"project": "hbase-server", "conf_chg":"xjodoin.hbase-phoenix-2-hbase-site", "tcp":"cb_halstead_simple", "run":"8", "scores":"0.9999485459152053,0.9671163575042159"}
[CPRIO]{"project": "hbase-server", "conf_chg":"xjodoin.hbase-phoenix-2-hbase-site", "tcp":"cb_halstead_simple", "run":"9", "scores":"0.9999485459152053,0.9671163575042159"}
[CPRIO]{"project": "hbase-server", "conf_chg":"aaionap.hbase-1-hbase-site", "tcp":"cb_halstead_simple_effort", "run":"0", "scores":"0.999999051861484,0.9995938261575955"}
[CPRIO]{"project": "hbase-server", "conf_chg":"aaionap.hbase-1-hbase-site", "tcp":"cb_halstead_simple_effort", "run":"1", "scores":"0.9999990518614842,0.9995938261575955"}
